Species,Region,Locality,Sex,Date,Ecology,Collector,Collection 
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,,RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,"On k_nuka, Leptospermum ericoides",RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,"On k_nuka, Leptospermum ericoides",RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,"On k_nuka, Leptospermum ericoides",RP Macfarlane,BJD
Leioproctus boltoni,KA,Conway Flats,m,15/11/74,"New Zealand broom, Carmichaelia",RP Macfarlane,BJD
Leioproctus boltoni,NC,Bealey,f,01/01/76,Swept manuka flowers,RP Macfarlane,BJD
Leioproctus boltoni,BP,"Rotorua, 12km W",f,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,BP,"Rotorua, 12km W",f,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,BP,"Rotorua, 12km W",f,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,BP,"Rotorua, 12km W",f,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,BP,"Rotorua, 12km W",f,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,BP,"Rotorua, 12km W",f,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,TO,"Kuratau, 29km N",m,02/01/76,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,,"Stewart Is., Horseshoe Bay",f,10/01/76,,AC Harris,Otago Museum
Leioproctus boltoni,,"Stewart Is., Port Williams",m,28/01/76,,AC Harris,Otago Museum
Leioproctus boltoni,,"Stewart Is., Port Williams",m,28/01/76,,AC Harris,Otago Museum
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",m,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,SD,"Tennyson Inlet, Te Mako Bay",f,04/12/76,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,WD,Abut Head,m,06/12/76,On nest site in cliff,BJ Donovan,BJD
Leioproctus boltoni,,Abut Head,f,06/12/76,On nest site in cliff,RP Macfarlane,BJD
Leioproctus boltoni,MC,Cass,m,16/12/76,"550m, Pimelia traversii",R Primack,BJD
Leioproctus boltoni,MC,Kaituna Valley,m,17/12/76,"On manuka, Leptospermum scoparium","B Donovan, F Evans",
Leioproctus boltoni,MC,Kaituna Valley,m,17/12/76,"On manuka, Leptospermum scoparium","B Donovan, F Evans",
Leioproctus boltoni,MC,Kaituna Valley,m,17/12/76,"On manuka, Leptospermum scoparium","B Donovan, F Evans",
Leioproctus boltoni,MC,Kaituna Valley,f,18/12/76,"On manuka, Leptospermum scoparium",F Evans,BJD
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"550m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,"500m On Leptospermum, Goldney Saddle",R Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,31/12/76,550m On Leptospermum,Richard Primack,Cantab Museum
Leioproctus boltoni,MC,Flock Hill,m,02/01/77,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,MC,Flock Hill,f,02/01/77,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,MC,Flock Hill,f,02/01/77,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,MC,Flock Hill,f,02/01/77,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,MC,Flock Hill,f,02/01/77,"On manuka, Leptospermum scoparium",FC Evans,BJD
Leioproctus boltoni,KA,Kowhai Bush,f,10/01/77,"On manuka, Leptospermum scoparium",F Evans,BJD
Leioproctus boltoni,BR,Marsden,f,15/01/77,Swept ex r_t_,P Quinn,PJQ
Leioproctus boltoni,BR,Marsden,f,15/01/77,Swept ex r_t_,P Quinn,PJQ
Leioproctus boltoni,MC,Cass ,m,15/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,MC,Cass ,m,15/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,MC,Cass ,f,15/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,MC,Cass ,f,15/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,MC,"Cass, Canterbury",m,23/01/77,On Leptospermum,R Primack,BJD
Leioproctus boltoni,MC,"Cass, Canterbury",m,23/01/77,On Leptospermum,R Primack,BJD
Leioproctus boltoni,MC,"Cass, Canterbury",f,23/01/77,On Leptospermum,R Primack,BJD
Leioproctus boltoni,,Cass,m,23/01/77,550m On Leptospermum,Richard Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,23/01/77,550m On Leptospermum,Richard Primack,Cantab Museum
Leioproctus boltoni,,Cass,f,23/01/77,550m On Leptospermum,Richard Primack,Cantab Museum
Leioproctus boltoni,DN,Waitati,f,27/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,DN,Waitati,f,27/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,DN,Waitati,f,27/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,DN,Waitati,f,27/01/77,Flowers of Leptospermum scoparium,FC Evans,BJD
Leioproctus boltoni,OL,"Lake Hawea, SW side",m,07/12/77,,E Schlinger,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",m,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,WI,"R_t_, 8 km S",f,22/12/77,"On manuka, Leptospermum scoparium",BJ Donovan,BJD
Leioproctus boltoni,MB,"Havelock, 15km S",m,31/10/78,Hovering over Deutzia gracillis,RP Macfarlane,BJD
Leioproctus boltoni,MB,"Havelock, 15km S",m,31/10/78,Hovering over Deutzia gracillis,RP Macfarlane,BJD
Leioproctus boltoni,NC,Cheviot,m,27/11/78,,TH Davies,BJD
Leioproctus boltoni,ND,"Waipoua, Forestry settlement",f,30/12/78,Clay track,AC Harris,Otago Museum
Leioproctus boltoni,ND,"Waipoua, Forestry settlement",f,30/12/78,Clay track,AC Harris,Otago Museum
Leioproctus boltoni,ND,"Waipoua, Forestry settlement",f,30/12/78,Clay track,AC Harris,Otago Museum
Leioproctus boltoni,ND,"Waipoua, Forestry settlement",f,30/12/78,Clay track,AC Harris,Otago Museum
Leioproctus boltoni,ND,"Waipoua, Forestry settlement",f,30/12/78,Clay track,AC Harris,Otago Museum
Leioproctus boltoni,ND,"Waipoua, Forestry settlement",f,30/12/78,Clay track,AC Harris,Otago Museum
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,Nov-79,On Actinidia deliciosa,D Briscoe,BJD
Leioproctus boltoni,BP,Opotiki,f,06/12/79,"On pohutakawa, Metrosideros excelsa ",BJ Donovan,BJD
Leioproctus boltoni,BP,Opotiki,f,06/12/79,"On pohutakawa, Metrosideros excelsa ",BJ Donovan,BJD
Leioproctus boltoni,,Lake Taupo,f,01/01/80,On Hebe  ,TH & JM Davies,BJD
Leioproctus boltoni,WD,Forgotten R.,f,08/02/80,Campsite in tent,"J Rennie, MR Butcher",Lincoln Uni
Leioproctus boltoni,WD,Forgotten R.,f,08/02/80,Campsite in tent,"J Rennie, MR Butcher",Lincoln Uni
Leioproctus boltoni,WD,Forgotten R.,f,08/02/80,Campsite in tent,"J Rennie, MR Butcher",Lincoln Uni
Leioproctus boltoni,WD,"Fiordland Nat. Park, Forgotten R.",f,09/02/80,x tent,DR Penman,Lincoln Uni
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,BJ Donovan,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,BP,"Opotiki, Tablelands",m,18/11/80,Kunzea scoparium,RP Griffin,BJD
Leioproctus boltoni,HB,Waiwhenua,f,20/11/80,On male flowers of Actinidia deliciosa,J Walker,BJD
Leioproctus boltoni,HB,Waiwhenua,f,20/11/80,On male flowers of Actinidia deliciosa,J Walker,BJD
Leioproctus boltoni,HB,Hastings,f,20/11/80,On male flowers of Actinidia deliciosa,J Walker,BJD
Leioproctus boltoni,GB,Te Karaka,m,24/11/80,On Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Te Karaka,m,24/11/80,On Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Te Karaka,m,24/11/80,On Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Te Karaka,m,24/11/80,On Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Te Karaka,m,24/11/80,On Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Te Karaka,m,24/11/80,On Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,f,25/11/80,Actinidia deliciosa flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,f,25/11/80,Actinidia deliciosa flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,f,25/11/80,Actinidia deliciosa flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,f,25/11/80,Actinidia deliciosa flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,f,25/11/80,Actinidia deliciosa flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,m,25/11/80,On Kunzea ericoides flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,Manutuke,f,25/11/80,On female flowers of Actinidia deliciosa,BJ Donovan,BJD
Leioproctus boltoni,BP,"Ruatoria, 7km N",m,26/11/80,Kunzea ericoides flowers,BJ Donovan,BJD
Leioproctus boltoni,BP,"Ruatoria, 7km N",m,26/11/80,Kunzea ericoides flowers,BJ Donovan,BJD
Leioproctus boltoni,BP,"Ruatoria, 7km N",f,26/11/80,Kunzea ericoides flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",m,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",f,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",f,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tokomaru Bay, 4km N",f,26/11/80,Kunzea scoparium flowers,BJ Donovan,BJD
Leioproctus boltoni,GB,"Tolaga Bay, 5km S",m,26/11/80,Kunzea scoparium flowers,RP Griffin,BJD
Leioproctus boltoni,GB,"Tolaga Bay, 5km S",m,26/11/80,Kunzea scoparium flowers,RP Griffin,BJD
Leioproctus boltoni,GB,"Tolaga Bay, 5km S",m,26/11/80,Kunzea scoparium flowers,RP Griffin,BJD
Leioproctus boltoni,GB,"Tolaga Bay, 5km S",f,26/11/80,Kunzea scoparium flowers,RP Griffin,BJD
Leioproctus boltoni,GB,"Tolaga Bay, 5km S",f,26/11/80,Kunzea scoparium flowers,RP Griffin,BJD
Leioproctus boltoni,GB,"Tolaga Bay, 5km S",f,26/11/80,Kunzea scoparium flowers,RP Griffin,BJD
Leioproctus boltoni,NN,Riwaka  ,f,01/12/80,"On male flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
Leioproctus boltoni,NN,Riwaka  ,f,01/12/80,"On male flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
Leioproctus boltoni,NN,Riwaka  ,f,01/12/80,"On male flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
Leioproctus boltoni,NN,Riwaka  ,f,01/12/80,"On male flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
Leioproctus boltoni,NN,Riwaka  ,f,01/12/80,"On male flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
Leioproctus boltoni,NN,Riwaka,f,01/12/80,"On female flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
Leioproctus boltoni,NN,Riwaka,f,01/12/80,"On female flowers of kiwifruit, Actinidia deliciosa",RP Macfarlane,BJD
